#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution groupCount="10" id="BICEPS.t:YFV_sequences_subset" linkedMean="true" ploidy="1.0" spec="biceps.BICEPS">
#            <parameter id="RealParameter.3" lower="0.0" name="populationShape" spec="beast.core.parameter.RealParameter" upper="0.0">3.0</parameter>
#            <parameter id="BICEPSPopSize.t:YFV_sequences_subset" lower="0.0" name="populationMean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <groupSizes dimension="10" estimate="false" id="BICEPSGroupSizes.t:YFV_sequences_subset" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BICEPSTreeIntervals.t:YFV_sequences_subset" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:YFV_sequences_subset" spec="beast.evolution.tree.Tree">
#                    <trait dateFormat="dd-M-yyyy" id="dateTrait.t:YFV_sequences_subset" spec="beast.evolution.tree.TraitSet" traitname="date" value="NC|ES504|NHPrimate|DomingosMartins|EspiritoSanto|20-02-2017=20-02-2017,FioRJ|Library9YIBRA_M218_2176|Primate|Bahia|10-03-2017=10-03-2017,FioRJ|1818|Human|EspiritoSanto_Cariacia|10-03-2017=10-03-2017,FioRJ|438|Monkey|Espirito_Santo_DomingosMartins|31-01-2017=31-01-2017,FioRJ|480|Human|MinasGerais_TeofiloOtoni|28-01-2017=28-01-2017,FioRJ|532|Monkey|MinasGerais_CoronelMurta|13-01-2017=13-01-2017,FioRJ|1536|Human|EspiritoSanto_Vitoria|22-02-2017=22-02-2017,FioRJ|2109|Monkey|EspiritoSanto_Cariacica|08-03-2017=08-03-2017,IAL_11|Primate|EspiritoSanto_VendaNovadoImigrante|24-01-2017=24-01-2017,IAL_8|Primate|EspiritoSanto_Itarana|24-01-2017=24-01-2017,M11_library4|Primate_Cebidae|MinasGerais_Caldas|13-02-2017=13-02-2017,M123_libraryYIBRA8|Human|MinasGerais_Itambaquri|27-01-2017=27-01-2017,M16_libraryYIBRA8|Human|MinasGerais_Caratinga|09-01-2017=09-01-2017,M25_library1|Human|MinasGerais_NovoCruzeiro|25-01-2017=25-01-2017,M51_libraryYIBRA8|Human|MinasGerais_NovoCruzeiro|18-01-2017=18-01-2017,M68_libraryYIBRA8|Human|MinasGerais_Ladainha|28-01-2017=28-01-2017,M79_library3|Primate_AllouataGuaribaClamitans|MinasGerais_AbreCampo|17-02-2017=17-02-2017,M47_libraryY|Human|MinasGerais|Setubinha|19-01-2017=19-01-2017,M9_library4|Monkey|MinasGerais_OuroFino|15-02-2017=15-02-2017,M7_library2|Primate_Cebidae|MinasGerais_Delfinopolis|14-02-2017=14-02-2017,M43_libraryY|Human|MinasGerais_Pote|18-01-2017=18-01-2017,M83_library3|Primate_Callitrix|MinasGerais_Ladainha|09-02-2017=09-02-2017,M5_library2|Primate_AllouataGuaribaClamitans|MinasGerais_SantaRitaDeCaldas|15-02-2017=15-02-2017,M138_libraryX|Human|MinasGerais_SantaBarbaradoLeste|20-01-2017=20-01-2017,M17_library1|Human|MinasGerais_Ladainha|14-01-2017=14-01-2017,M26_library5and6|Human|SaoCaetanoDoSul_Itambacuri_MinasGerais_Brazil|07-01-2017=07-01-2017,M98_library6|Human|MinasGerais|TeofiloOtoni|10-01-2017=10-01-2017,M36_library3|MinasGerais|NovoCruzeiro|14-01-2017=14-01-2017,M96_library5and6|Human|MinasGerais|Ladainha|19-01-2017=19-01-2017,BC13_library5_48BC|RJ143|NHP|BeloHorizonte-MG|24-01-2017=24-01-2017,BC30_library5_48BC|RJ148|Human|TeofiloOtoni-MG|24-01-2017=24-01-2017,BC50_library5_48BC|RJ163|NHP|Sacramento-MG|09-02-2017=09-02-2017,BC64_library5_48BC|RJ157|Human|TeofiloOtoni-MG|05-02-2017=05-02-2017,BC73_library5_48BC|RJ151|NHP|Itamarandiba-MG|13-01-2017=13-01-2017,MF170971|Monkey|MinasGerais_SaoRoqueDeMinas|NA|30-01-2017=30-01-2017">
#                        <taxa id="TaxonSet.YFV_sequences_subset" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.YFV_sequences_subset"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="BICEPSPopSizePrior.t:YFV_sequences_subset" name="distribution" x="@BICEPSPopSize.t:YFV_sequences_subset">
#            <LogNormal id="LogNormalDistributionModel.1" meanInRealSpace="true" name="distr">
#                <parameter id="RealParameter.4" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#                <parameter id="RealParameter.5" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ClockPrior.c:YFV_sequences_subset" name="distribution">
#            <parameter id="clockRate.c:YFV_sequences_subset" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:YFV_sequences_subset" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:YFV_sequences_subset" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:YFV_sequences_subset" name="distribution">
#            <parameter id="gammaShape.s:YFV_sequences_subset" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:YFV_sequences_subset" name="distribution">
#            <parameter id="kappa.s:YFV_sequences_subset" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@YFV_sequences_subset" id="treeLikelihood.YFV_sequences_subset" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:YFV_sequences_subset">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:YFV_sequences_subset" shape="@gammaShape.s:YFV_sequences_subset" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:YFV_sequences_subset" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:YFV_sequences_subset" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:YFV_sequences_subset" kappa="@kappa.s:YFV_sequences_subset" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:YFV_sequences_subset" id="estimatedFreqs.s:YFV_sequences_subset" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:YFV_sequences_subset" id="StrictClock.c:YFV_sequences_subset" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.YFV_sequences_subset	TreeHeight	clockRate	gammaShape	kappa	BICEPS	PopSizes.1	PopSizes.2	PopSizes.3	PopSizes.4	PopSizes.5	PopSizes.6	PopSizes.7	PopSizes.8	PopSizes.9	PopSizes.10	GroupSizes.1	GroupSizes.2	GroupSizes.3	GroupSizes.4	GroupSizes.5	GroupSizes.6	GroupSizes.7	GroupSizes.8	GroupSizes.9	GroupSizes.10	BICEPSPopSize	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
0	-40423.44420174399	-40380.01415004877	-43.43005169521197	-40380.01415004877	1.4126847983509356	1.0	1.0	2.0	-39.52075312803301	1.313837567328589	0.9717553720171519	2.367924517425657	0.8007444308378072	0.8418794914739536	1.435353408510648	0.553980180153871	0.5244284595946282	1.5069240429726394	0.5638952237726539	4	4	4	4	3	3	3	3	3	3	1.0	0.25	0.25	0.25	0.25
10000	-15444.435930254002	-15433.505459237944	-10.930471016057085	-15433.505459237944	0.32972653591458384	0.0049423077953464276	0.6170734821980997	10.049211167984152	-4.989517378110607	0.9539601281397787	2.291564422633323	0.4537491768148588	0.3376120771178592	0.519010280994121	0.8035802503327869	0.17985922198084114	0.16991720684340705	0.10937807573848934	0.08913723945988611	4	4	4	4	3	3	3	3	3	3	1.1951602191305122	0.2756930604759152	0.22362348247019267	0.2534054067736976	0.24727805028019456
20000	-15383.964698882673	-15353.279933388212	-30.684765494461722	-15353.279933388212	0.5258942745599282	0.003636508017858125	0.12180421878806151	20.448735800427947	-21.820317220681417	4.159687477871458	0.9957769979358427	1.8619661628035897	1.8991239354527252	0.43114773354672936	0.5271732877412214	0.33522239374437357	0.13507432179685164	0.1362207777847147	0.22681990588188622	4	4	4	4	3	3	3	3	3	3	2.9818714773477666	0.26560647937507165	0.20262914833242007	0.28253924283971193	0.2492251294527964
30000	-15374.990654771409	-15336.548814785323	-38.44183998608671	-15336.548814785323	0.6858349276805515	0.002668886052457067	0.016565643998920025	14.175280208927568	-31.631136462358686	0.9129380878866425	5.7759804027588	1.2216493593042703	1.063237648375272	1.981712628667699	0.36144803836175	0.24725286959571655	0.4032634511030016	0.2662268907660446	0.24061873794898622	4	4	4	4	3	3	3	3	3	3	1.8254464773803023	0.26560647937507165	0.21659408607086342	0.2849760704467943	0.2328233641072707
40000	-15359.076878347112	-15335.16524120721	-23.911637139900925	-15335.16524120721	0.450579974275566	0.003700545376246315	0.0011581423470753524	16.872291393159013	-15.534774993295619	4.749011073638071	2.2861432986884336	0.8855259772879105	0.5399466515551335	0.4397230887236338	0.5837547247326385	0.48758275868282464	0.12236450056556644	0.172844839927776	0.07852016898445749	4	4	4	4	3	3	3	3	3	3	3.05343243563391	0.26432024135691007	0.21276803945569295	0.2849760704467943	0.23793564874060277
50000	-15359.062320630599	-15340.771993122578	-18.290327508019885	-15340.771993122578	0.3721347462323408	0.00466691377012266	0.0013518616909838257	22.90931454550531	-10.229747318751558	1.6474471525565757	1.2470106542154087	0.2598609138664904	0.41538409950153776	0.8667603396116816	0.28408462738912466	0.22154408683926846	0.15015485805173623	0.4307992237472308	0.12504382631098127	4	4	4	4	3	3	3	3	3	3	2.0071235047806435	0.26432024135691007	0.21042768821907132	0.2863552549059288	0.2388968155180899
60000	-15360.630592812913	-15343.184033886853	-17.44655892606027	-15343.184033886853	0.3662897728538619	0.0042235862060874055	0.017550410669773066	27.772271483090446	-9.93521479305787	2.1082890705205632	1.028987513535832	0.8539323369503641	1.5830699122073308	0.6375975876629327	0.21436562492832215	0.25804667951778787	0.1190870635386192	0.16764037878354632	0.12840002059863728	4	4	4	4	3	3	3	3	3	3	1.17532544314663	0.26432024135691007	0.2129773777964962	0.2855914372333278	0.23711094361326598
70000	-15365.077685823097	-15339.587691354292	-25.489994468803392	-15339.587691354292	0.5962499583844937	0.003286923830172759	0.007629456821650881	11.937522438945459	-19.577643538730353	0.7646760804770368	2.6934542005881417	1.1104084035725743	0.8414741216747826	0.34853653093736325	0.29356375194254986	0.18847284095975503	0.12367679817451678	0.3149075673984128	0.4907414202434729	4	4	4	4	3	3	3	3	3	3	1.382567794406186	0.26432024135691007	0.21900128028367238	0.2855914372333278	0.2310870411260898
80000	-15376.689140212406	-15343.045173087612	-33.64396712479344	-15343.045173087612	0.5521296355549655	0.002775387872024964	0.05739615390384247	17.204960076923832	-23.954485165979158	2.5365814700800264	5.396131830080627	1.0685468126653284	1.0091903220281615	1.0205024004081154	0.3522821823376274	0.2890248787679524	0.20053960035324916	0.2780902068740909	0.33025062141862477	4	4	4	4	3	3	3	3	3	3	4.688485074237549	0.2655488908953065	0.20985210182391598	0.28999487201876084	0.23460413526201676
90000	-15373.111163185486	-15342.74604300134	-30.365120184145997	-15342.74604300134	0.659916428584094	0.0025310776309542277	0.07331951935315685	13.122807907491183	-23.642139648448932	1.2421001066803083	2.646240872719311	1.3771785911971592	0.7842223664318376	0.7194072470754974	0.49033398478184104	0.4672224138644528	0.40715690525073456	0.17532484566084816	0.24646429834240224	4	4	4	4	3	3	3	3	3	3	1.8361529591697276	0.26761705831738003	0.20711797527139292	0.2906608311492104	0.23460413526201676
100000	-15367.282358662831	-15346.235559762235	-21.046798900594723	-15346.235559762235	0.486615697195738	0.004060672824138967	0.07944016496976421	10.536989810959982	-13.451449423510196	2.2546147860064147	1.0200800365412983	2.3150465812869356	0.5982254095041417	0.6096027009649752	0.5996960869027051	0.3643172638304322	0.11956703592815852	0.07458185938225913	0.09271343410804049	4	4	4	4	3	3	3	3	3	3	3.1597573793521323	0.26761705831738003	0.20847502463490367	0.2906608311492104	0.233247085898506
110000	-15376.0072569214	-15342.762706594734	-33.244550326666484	-15342.762706594734	0.521697932655864	0.0025455613847465927	0.10214310272450859	14.305632665560054	-27.062907654653817	3.6960587780034095	4.229136599438462	2.512535061099292	0.5300334650463665	0.9420803651548876	0.22342748200250825	0.19908925534867278	0.20036576434173073	0.2020520163724625	0.17371305548889326	4	4	4	4	3	3	3	3	3	3	1.243281138460936	0.26761705831738003	0.20847502463490367	0.2906608311492104	0.233247085898506
120000	-15360.685987909435	-15344.75402006245	-15.931967846986247	-15344.75402006245	0.4218302981915003	0.003962724039631771	0.06643098558583671	11.292557352184858	-9.641726436556253	0.6388689309539269	0.99762652514275	0.9773424787004539	0.8606011584303449	0.2635978174971692	0.41483869019212904	0.28927299126263106	0.21474691232763155	0.4318148234611998	0.12732556840338582	4	4	4	4	3	3	3	3	3	3	1.7234397289061922	0.26761705831738003	0.21169094153000062	0.2843882813933444	0.23630371875927508
130000	-15364.84485955424	-15334.18993407925	-30.654925474990023	-15334.18993407925	0.5337273811257326	0.0033736050382160818	0.006916004873428466	26.049977180197168	-21.80337933944871	3.7666570272956936	4.16757408915417	1.1159721153734992	0.48682923499602615	1.1734222009312871	0.6480130431462657	0.5627264370847213	0.4642380950048894	0.2261478920235217	0.17342814738460663	4	4	4	4	3	3	3	3	3	3	2.468976594734603	0.26761705831738003	0.21169094153000062	0.2843882813933444	0.23630371875927508
140000	-15379.47732871405	-15340.73482931481	-38.74249939924039	-15340.73482931481	0.6092040379348009	0.00247874184949645	0.07322899534414283	16.769803026474136	-31.630745148601818	1.0292274638104333	5.7486026001549115	5.423730919244462	1.7400330589818296	0.615532612778356	0.5551544718315633	0.578295215157128	0.3912975158764925	0.24273636764532033	0.31287123182605253	4	4	4	4	3	3	3	3	3	3	1.7308832353663497	0.2661858872489579	0.21169094153000062	0.2870183385689997	0.23510483265204188
150000	-15377.7228639256	-15338.87837756739	-38.84448635821152	-15338.87837756739	0.7687336127141947	0.0024456965337896017	0.04533821999974376	10.204154831918194	-33.81966462803947	3.931783180748489	11.673494531969792	1.1640493984142881	1.6634656773403482	1.284937421269941	1.3552051525079476	0.6239568010231307	0.4748020930882896	0.2229307647408071	0.28298189612457003	4	4	4	4	3	3	3	3	3	3	0.9410688998526964	0.26026765947877684	0.2109304360007641	0.29912121481388165	0.22968068970657757
160000	-15398.392875952532	-15341.749764838858	-56.643111113673356	-15341.749764838858	1.007872865020624	0.0014052703481901882	0.04454052339614029	18.58246251876381	-46.30224662755564	8.297311246285425	2.2705124933304406	3.8692517318103854	1.3465806826209532	1.559786598557867	1.2655952196900997	0.6361162250562546	0.29748583611066576	0.4429960359479566	0.5097411772916979	4	4	4	4	3	3	3	3	3	3	5.492288603993645	0.2750640241377459	0.2109304360007641	0.27925982464420085	0.23474571521728932
